segment_id,text,start,duration,vid
426,better off from brexit you're asked if,1011.67,6.449,sbE-emYnHJk
427,you have your deal or indeed and you go,1013.8,5.879,sbE-emYnHJk
428,to a referendum and it passes and we do,1018.119,4.02,sbE-emYnHJk
429,leave because we will make sure that our,1019.679,4.77,sbE-emYnHJk
430,jobs and our manufacturing industries,1022.139,4.831,sbE-emYnHJk
431,are able to continue trading over half,1024.449,4.021,sbE-emYnHJk
432,of our traders with Europe at the,1026.97,4.619,sbE-emYnHJk
433,present time walk away from that put up,1028.47,5.04,sbE-emYnHJk
434,a barrier on that then you've got real,1031.589,4.08,sbE-emYnHJk
435,problems for manufacturing industry jobs,1033.51,3.21,sbE-emYnHJk
436,all across the country,1035.669,3.51,sbE-emYnHJk
437,many jobs have already been lost because,1036.72,4.739,sbE-emYnHJk
438,of the uncertainty surrounding all this,1039.179,4.201,sbE-emYnHJk
439,we gotta deal with destitute in six,1041.459,3.72,sbE-emYnHJk
440,months the Prime Minister's suggestions,1043.38,4.11,sbE-emYnHJk
441,of a trade deal with the USA which will,1045.179,4.771,sbE-emYnHJk
442,take at least in their estimation seven,1047.49,4.77,sbE-emYnHJk
443,years to negotiate means seven years of,1049.95,4.8,sbE-emYnHJk
444,complete uncertainty and continued job,1052.26,4.2,sbE-emYnHJk
445,losses in manufacturing industry we go,1054.75,3.09,sbE-emYnHJk
446,when you've been asked by Boris Johnson,1056.46,2.61,sbE-emYnHJk
447,I want to give you the chance to answer,1057.84,3.42,sbE-emYnHJk
448,why you won't say where you stand on,1059.07,4.26,sbE-emYnHJk
449,Britta is it that you don't know what,1061.26,4.26,sbE-emYnHJk
450,you think about brexit or that you do,1063.33,4.229,sbE-emYnHJk
451,know but you won't help it's because I,1065.52,3.84,sbE-emYnHJk
452,think the country has to come together,1067.559,4.141,sbE-emYnHJk
453,and cannot keep on negotiating and,1069.36,5.97,sbE-emYnHJk
454,arguing with itself about 48 vs. 52 it,1071.7,6.03,sbE-emYnHJk
455,has to be an agreement we can reach with,1075.33,4.319,sbE-emYnHJk
456,the EU that is credible and would,1077.73,3.66,sbE-emYnHJk
457,maintain that trade relationship but,1079.649,4.321,sbE-emYnHJk
458,would be outside of EU membership or,1081.39,4.98,sbE-emYnHJk
459,full membership of the EU that is a way,1083.97,3.54,sbE-emYnHJk
460,of bringing people together and a,1086.37,2.939,sbE-emYnHJk
461,government that implements that decision,1087.51,3.629,sbE-emYnHJk
462,whatever it is very because you cannot,1089.309,2.731,sbE-emYnHJk
463,in the,1091.139,4.361,sbE-emYnHJk
464,you cannot end the uncertainty on brexit,1092.04,5.47,sbE-emYnHJk
465,if you don't know what the deal is that,1095.5,5.25,sbE-emYnHJk
466,you want to do I negotiated our deal I,1097.51,5.28,sbE-emYnHJk
467,you cannot negotiate a deal if you're,1100.75,4.05,sbE-emYnHJk
468,neutral on it it's absolutely an,1102.79,4.47,sbE-emYnHJk
469,inconceivable and I think it is a I'm,1104.8,4.02,sbE-emYnHJk
470,afraid to say a failure of leadership,1107.26,3.63,sbE-emYnHJk
471,not to have a position on the greatest,1108.82,3.69,sbE-emYnHJk
472,issue facing this country at the moment,1110.89,3.27,sbE-emYnHJk
473,giver and cannot get a good deal for,1112.51,3.09,sbE-emYnHJk
474,this country if you don't believe it,1114.16,3.36,sbE-emYnHJk
475,like we want to understand how mr.,1115.6,4.65,sbE-emYnHJk
476,Corben proposes to negotiate when you,1117.52,4.11,sbE-emYnHJk
477,put that to him and he's had the chance,1120.25,3.18,sbE-emYnHJk
478,to respond so let's move on to the,1121.63,3.15,sbE-emYnHJk
479,National Health Service another crucial,1123.43,3.45,sbE-emYnHJk
480,issue we've got a question from faith,1124.78,4.71,sbE-emYnHJk
481,Zaloom it's faiths illumise please thank,1126.88,4.8,sbE-emYnHJk
482,you I am returning to my nursing studies,1129.49,4.74,sbE-emYnHJk
483,next April it costs the lots to train as,1131.68,4.32,sbE-emYnHJk
484,a nurse for the starting salaries are,1134.23,4.08,sbE-emYnHJk
485,low how would you deal with the shortage,1136,5.19,sbE-emYnHJk
486,of nurses and ensure the NHS can retain,1138.31,5.85,sbE-emYnHJk
487,them so faith who is a student nurse,1141.19,5.31,sbE-emYnHJk
488,says how would you deal with the,1144.16,4.95,sbE-emYnHJk
489,shortage of nurses and ensure that the,1146.5,5.43,sbE-emYnHJk
490,NHS can retain them Boris Johnson well,1149.11,4.47,sbE-emYnHJk
491,thank you very much for for what you're,1151.93,4.08,sbE-emYnHJk
492,doing and I believe passionately we need,1153.58,4.92,sbE-emYnHJk
493,to we need more nurses in the NHS I've,1156.01,5.22,sbE-emYnHJk
494,been in empowering office for about 130,1158.5,4.41,sbE-emYnHJk
495,days and everything I've seen convincing,1161.23,3.48,sbE-emYnHJk
496,me this is now a time to invest,1162.91,3.66,sbE-emYnHJk
497,massively in our NHS so what we're doing,1164.71,5.73,sbE-emYnHJk
498,is putting in the biggest cash boost 34,1166.57,5.81,sbE-emYnHJk
499,billion pounds more 50 thousands more,1170.44,4.29,sbE-emYnHJk
500,nurses and I should unpack that figure,1172.38,4.3,sbE-emYnHJk
501,people complain about it but it means,1174.73,4.79,sbE-emYnHJk
502,"retaining the 19,000 who might otherwise",1176.68,5.64,sbE-emYnHJk
503,drop out of the service and then,1179.52,5.23,sbE-emYnHJk
504,recruiting another 30 1000 new new,1182.32,4.92,sbE-emYnHJk
505,nurses plus we're bringing back the the,1184.75,3.68,sbE-emYnHJk
506,5000 pound,1187.24,3.78,sbE-emYnHJk
507,bursary one thing that we're doing that,1188.43,4.24,sbE-emYnHJk
508,I think is sensible that our Australian,1191.02,4.02,sbE-emYnHJk
509,star points based system allows us to do,1192.67,6.03,sbE-emYnHJk
510,is to encourage nurses from overseas to,1195.04,5.31,sbE-emYnHJk
511,come with a fill to fill some of the,1198.7,3.93,sbE-emYnHJk
512,gaps by shortening the time for their,1200.35,3.93,sbE-emYnHJk
513,their visa application now what I think,1202.63,5.28,sbE-emYnHJk
514,is totally incomprehensible is to have a,1204.28,5.52,sbE-emYnHJk
515,system where you try to get more nurses,1207.91,3.9,sbE-emYnHJk
516,and more staff into the NHS and,1209.8,3.66,sbE-emYnHJk
517,simultaneously ask the whole of the,1211.81,4.74,sbE-emYnHJk
518,public sector to work a four-day week,1213.46,6.06,sbE-emYnHJk
519,thank you very much patients are bad for,1216.55,4.47,sbE-emYnHJk
520,the energy Jeremy Corbyn thank you just,1219.52,2.67,sbE-emYnHJk
521,to remind you of the question,1221.02,3.45,sbE-emYnHJk
522,faith salut salut myth says how would,1222.19,3.51,sbE-emYnHJk
523,you deal with the shortage of,1224.47,3.87,sbE-emYnHJk
524,and ensure the NHS can rotate well there,1225.7,5.31,sbE-emYnHJk
525,"are 43,000 nurse fakin C's at the",1228.34,4.29,sbE-emYnHJk
526,present time it was a Conservative,1231.01,3.419,sbE-emYnHJk
527,government that cut the nurse bursary it,1232.63,3.45,sbE-emYnHJk
528,was a conservative and Liberal Democrat,1234.429,4.86,sbE-emYnHJk
529,coalition that increased student fees to,1236.08,6.51,sbE-emYnHJk
530,nine thousand pounds a year and that is,1239.289,5.281,sbE-emYnHJk
531,a major contributing factor to the,1242.59,4.14,sbE-emYnHJk
532,stress levels that exist within our NHS,1244.57,4.68,sbE-emYnHJk
533,it is a breaking point it is at crisis,1246.73,4.319,sbE-emYnHJk
534,point go to any any department and,1249.25,3.48,sbE-emYnHJk
535,you'll see that straight away so what we,1251.049,4.86,sbE-emYnHJk
536,do is end university fees which will,1252.73,5.34,sbE-emYnHJk
537,mean more people going to studying what,1255.909,4.171,sbE-emYnHJk
538,we will do is return the nurse bursaries,1258.07,3.569,sbE-emYnHJk
539,probably on a more generous scale than,1260.08,4.5,sbE-emYnHJk
540,it was in the past and we will recruit,1261.639,4.981,sbE-emYnHJk
541,as rapidly as we possibly can but,1264.58,4.53,sbE-emYnHJk
542,crucially will fund the NHS properly,1266.62,4.59,sbE-emYnHJk
543,forty billion pounds in total will go,1269.11,4.919,sbE-emYnHJk
544,into the NHS in order to fund it,1271.21,5.099,sbE-emYnHJk
545,properly and that has to be done the,1274.029,4.14,sbE-emYnHJk
546,Prime Minister the day after he was,1276.309,3.36,sbE-emYnHJk
547,appointed announced there was going to,1278.169,3.39,sbE-emYnHJk
548,be 40 new hospitals a week later that,1279.669,4.38,sbE-emYnHJk
549,became 20 a bit later on it became six,1281.559,4.681,sbE-emYnHJk
550,new hospitals he seems to have a problem,1284.049,4.23,sbE-emYnHJk
551,with the figures about hospital building,1286.24,10.439,sbE-emYnHJk
552,in Britain a new state mr corbyn who has,1288.279,9.451,sbE-emYnHJk
553,a problem we come up with these brexit,1296.679,7.321,sbE-emYnHJk
554,policy but the reality that we have a,1297.73,9,sbE-emYnHJk
555,very clear agenda which is to upgrade 20,1304,4.409,sbE-emYnHJk
556,hospitals to build 40 new ones it's,1306.73,3.75,sbE-emYnHJk
557,perfectly true that the cash allocation,1308.409,4.38,sbE-emYnHJk
558,for the whole hospital build is for six,1310.48,4.11,sbE-emYnHJk
559,initially but we're putting in the seed,1312.789,4.201,sbE-emYnHJk
560,funding now so they think do the,1314.59,4.11,sbE-emYnHJk
561,architects drawings do the plans do all,1316.99,3.99,sbE-emYnHJk
562,the business case so that in 10 years,1318.7,4.68,sbE-emYnHJk
563,time as a result of the decisions taken,1320.98,4.38,sbE-emYnHJk
564,just in the last 130 days by this,1323.38,4.409,sbE-emYnHJk
565,government there will be 40 new what's,1325.36,3.87,sbE-emYnHJk
566,wrong with that is to go in this country,1327.789,3.51,sbE-emYnHJk
567,well what's wrong with that is 12 hours,1329.23,4.53,sbE-emYnHJk
568,or 15 hours after being appointed Prime,1331.299,3.811,sbE-emYnHJk
569,Minister he came to Parliament and,1333.76,2.73,sbE-emYnHJk
570,grandly announced there was 40 new,1335.11,3.419,sbE-emYnHJk
571,hospitals it turned out the words that's,1336.49,3.179,sbE-emYnHJk
572,when he was asked where they were going,1338.529,3.181,sbE-emYnHJk
573,to be but that was then reduced to 20,1339.669,4.201,sbE-emYnHJk
574,and then it became seed funding for six,1341.71,5.37,sbE-emYnHJk
575,it's not credible to make those kind of,1343.87,4.98,sbE-emYnHJk
576,statements and not be able to back it up,1347.08,3.719,sbE-emYnHJk
577,run with any serious plan he's,1348.85,3.87,sbE-emYnHJk
578,incredible mr. Corbyn mr. Johnson asked,1350.799,3.48,sbE-emYnHJk
579,you a second ago is he credible to say,1352.72,3.99,sbE-emYnHJk
580,you'll deal with nursing shortages while,1354.279,4.411,sbE-emYnHJk
581,agreeing to a four-day week which will,1356.71,2.97,sbE-emYnHJk
582,surely make the shortage,1358.69,3.36,sbE-emYnHJk
583,what we have said is that we want to see,1359.68,3.99,sbE-emYnHJk
584,the working week come down at the,1362.05,3.21,sbE-emYnHJk
585,average working week across the country,1363.67,3.87,sbE-emYnHJk
586,is it's the homemade hours and we,1365.26,4.53,sbE-emYnHJk
587,achieve bringing it down by improved,1367.54,4.08,sbE-emYnHJk
588,productivity industries and services,1369.79,3.96,sbE-emYnHJk
589,there is no plan to bring in a four-day,1371.62,4.41,sbE-emYnHJk
590,week in the NHS but there is a plan to,1373.75,4.98,sbE-emYnHJk
591,properly invest in our NHS because I am,1376.03,4.529,sbE-emYnHJk
592,fed up with seeing people queuing and,1378.73,3.51,sbE-emYnHJk
593,waiting and being in desperate straits,1380.559,3.511,sbE-emYnHJk
594,trying to get an appointment to see a,1382.24,7.319,sbE-emYnHJk
595,job or to go into hospital MacDonald,1384.07,6.78,sbE-emYnHJk
596,said very clearly that there was a plan,1389.559,3.87,sbE-emYnHJk
597,for a four-day working week and and and,1390.85,4.26,sbE-emYnHJk
598,it's not clear why mr corbyn has,1393.429,4.38,sbE-emYnHJk
599,resolved from that tonight but I what I,1395.11,3.9,sbE-emYnHJk
600,will say is that we will invest,1397.809,3.571,sbE-emYnHJk
601,massively in the NHS this is a new,1399.01,3.72,sbE-emYnHJk
602,government's very ambitious government I,1401.38,4.049,sbE-emYnHJk
603,want to see more funding going into our,1402.73,4.5,sbE-emYnHJk
604,public services we're leveling up,1405.429,3.541,sbE-emYnHJk
605,funding of education in schools around,1407.23,4.44,sbE-emYnHJk
606,"the country 20,000 more police but we",1408.97,4.35,sbE-emYnHJk
607,can only do that by having a strong,1411.67,3.27,sbE-emYnHJk
608,economy and the only way I mean you're,1413.32,2.67,sbE-emYnHJk
609,not going to like the snip the only way,1414.94,2.82,sbE-emYnHJk
610,we can have a strong economy is if we,1415.99,4.59,sbE-emYnHJk
611,move this country forward and get brexit,1417.76,5.46,sbE-emYnHJk
612,done and I just remind you one one three,1420.58,4.29,sbE-emYnHJk
613,flavor one report that came out the,1423.22,3.54,sbE-emYnHJk
614,other day there is a hundred and fifty,1424.87,4.2,sbE-emYnHJk
615,billion pounds worth of investment,1426.76,4.38,sbE-emYnHJk
616,waiting to come into this country if we,1429.07,4.32,sbE-emYnHJk
617,can get my deal across the line thank,1431.14,5,sbE-emYnHJk
618,you this country thank you thank you,1433.39,5.28,sbE-emYnHJk
619,give me interrupted Corbin's to,1436.14,4.06,sbE-emYnHJk
620,reference forgive me interrupting is,1438.67,3.78,sbE-emYnHJk
621,very close on the time and you've had,1440.2,4.17,sbE-emYnHJk
622,rather odd just to make Corbin needs to,1442.45,3.479,sbE-emYnHJk
623,catch up that the conservatives and,1444.37,3.09,sbE-emYnHJk
624,liberals Democrats passed a Health and,1445.929,4.141,sbE-emYnHJk
625,Social Care Act after 2010 and that has,1447.46,5.82,sbE-emYnHJk
626,led to 10 billion pounds of private,1450.07,5.67,sbE-emYnHJk
627,sector involvement in the NHS with often,1453.28,4.14,sbE-emYnHJk
628,different wage structures and a,1455.74,4.46,sbE-emYnHJk
629,difficulty in management labour will end,1457.42,5.13,sbE-emYnHJk
630,privatization with the NHS and return it,1460.2,4.39,sbE-emYnHJk
631,to what it was always intended to be a,1462.55,4.379,sbE-emYnHJk
632,fully funded fully functioning Public,1464.59,4.53,sbE-emYnHJk
633,Health Service in this country you will,1466.929,4.921,sbE-emYnHJk
634,any privatization you say are you still,1469.12,4.86,sbE-emYnHJk
635,claiming that the NHS is up for sale,1471.85,4.02,sbE-emYnHJk
636,because your document doesn't seem to,1473.98,5.04,sbE-emYnHJk
637,show any such thing well read the,1475.87,5.939,sbE-emYnHJk
638,documents that were discussed in secret,1479.02,4.83,sbE-emYnHJk
639,and the government refused to release,1481.809,3.841,sbE-emYnHJk
640,them between themselves and the US,1483.85,5.1,sbE-emYnHJk
641,administration about access to public,1485.65,6.27,sbE-emYnHJk
642,services and the extension of the life,1488.95,4.47,sbE-emYnHJk
643,of patents,1491.92,3.93,sbE-emYnHJk
644,medicines which would increase medicine,1493.42,4.11,sbE-emYnHJk
645,costs in this country President Trump,1495.85,3.78,sbE-emYnHJk
646,has said many times people pay too,1497.53,4.53,sbE-emYnHJk
647,little for us medicines around the world,1499.63,4.74,sbE-emYnHJk
648,that's the kind of agenda the Prime,1502.06,3.84,sbE-emYnHJk
649,Minister wants to get involved with,1504.37,3.6,sbE-emYnHJk
650,that's the kind of deal they're trying,1505.9,3.51,sbE-emYnHJk
651,to make with the US Horace Johnson he,1507.97,2.61,sbE-emYnHJk
652,says you want to sell the area you have,1509.41,3.66,sbE-emYnHJk
653,to say this is pure Bermuda Triangle,1510.58,3.81,sbE-emYnHJk
654,stuff we've heard it time and time again,1513.07,3.42,sbE-emYnHJk
655,from the Labour Party during this,1514.39,8.04,sbE-emYnHJk
656,election campaign men next I believe,1516.49,9.48,sbE-emYnHJk
657,very passionately in a I love it it's,1522.43,4.98,sbE-emYnHJk
658,it's one of the most incredible things,1525.97,3.24,sbE-emYnHJk
659,about this country it is admired around,1527.41,3.6,sbE-emYnHJk
660,the world the central idea that if any,1529.21,3.87,sbE-emYnHJk
661,of us gets sick all of us take care of,1531.01,3.99,sbE-emYnHJk
662,them it's a fantastic thing now we,1533.08,4.41,sbE-emYnHJk
663,believe in NHS free at the point of use,1535,4.83,sbE-emYnHJk
664,and no under no circumstances will we,1537.49,5.13,sbE-emYnHJk
665,sell it off to anybody in any kind of a,1539.83,5.93,sbE-emYnHJk
666,trader I would just remind I've just,1542.62,6,sbE-emYnHJk
667,refused what he's quoted which is that,1545.76,4.93,sbE-emYnHJk
668,American trade negotiators say they want,1548.62,4.89,sbE-emYnHJk
669,more oxygen to the nhin I've made it,1550.69,5.28,sbE-emYnHJk
670,absolutely clear to everybody that under,1553.51,4.02,sbE-emYnHJk
671,no circumstances will happen and with,1555.97,3.87,sbE-emYnHJk
672,the biggest privatisation of the NHS of,1557.53,4.53,sbE-emYnHJk
673,course took place under the last Oh,1559.84,6.9,sbE-emYnHJk
674,labor which which putting on the cover,1562.06,7.95,sbE-emYnHJk
675,the ruinous PFI the ruinous PFI system,1566.74,4.95,sbE-emYnHJk
676,and I've gone round many hospitals,1570.01,3.99,sbE-emYnHJk
677,talking to fantastic staff and,1571.69,4.17,sbE-emYnHJk
678,management there who are bearing the,1574,4.14,sbE-emYnHJk
679,Bekaa thank you of that derecho he will,1575.86,4.38,sbE-emYnHJk
680,now have to destroy your party opposed,1578.14,3.69,sbE-emYnHJk
681,the formation of the NHS in the first,1580.24,10.86,sbE-emYnHJk
682,place well getting back to nineteen it,1581.83,10.92,sbE-emYnHJk
683,is actually so that the more important,1591.1,4.83,sbE-emYnHJk
684,thing is that your party is presided,1592.75,6.18,sbE-emYnHJk
685,over cuts in our NHS increased waiting,1595.93,5.04,sbE-emYnHJk
686,times and waiting lists record number of,1598.93,4.02,sbE-emYnHJk
687,people delayed in getting appointments,1600.97,4.77,sbE-emYnHJk
688,and a social care system that is in,1602.95,6.48,sbE-emYnHJk
689,crisis it is time is now than there were,1605.74,5.28,sbE-emYnHJk
690,under the Labour Party and that's,1609.43,3.33,sbE-emYnHJk
691,because we've had a strong economy,1611.02,3.69,sbE-emYnHJk
692,that's enabled us to make investment so,1612.76,3.57,sbE-emYnHJk
693,we are now going to step those,1614.71,3.45,sbE-emYnHJk
694,investments up because we believe,1616.33,3.78,sbE-emYnHJk
695,passionately the in the NHS and the way,1618.16,3.51,sbE-emYnHJk
696,to take this country forward the way to,1620.11,3.78,sbE-emYnHJk
697,get it moving is to get rid of the,1621.67,4.1,sbE-emYnHJk
698,blockade in Parliament get,1623.89,6.24,sbE-emYnHJk
699,there are 41 nation Gobin so today let,1625.77,7.09,sbE-emYnHJk
700,me just ask you mr. 3000 nurse vacancies,1630.13,5.19,sbE-emYnHJk
701,that's the fact understood now you sent,1632.86,3.84,sbE-emYnHJk
702,an email on behalf of the Labour Party,1635.32,4.68,sbE-emYnHJk
703,saying imagine opening a five-figure,1636.7,6.48,sbE-emYnHJk
704,bill for your cancer treatments to,1640,4.62,sbE-emYnHJk
705,accept that they totally misleading,1643.18,4.02,sbE-emYnHJk
706,there is no possibility of anybody,1644.62,4.89,sbE-emYnHJk
707,having NHS cancer treatment and having,1647.2,4.38,sbE-emYnHJk
708,to pay a five if you ended up with a,1649.51,3.96,sbE-emYnHJk
709,privatized service that's what you get,1651.58,3.66,sbE-emYnHJk
710,if you end up with that US trade deal,1653.47,3.48,sbE-emYnHJk
711,that is what you've got now the Prime,1655.24,3.21,sbE-emYnHJk
712,Minister says is not going to do that,1656.95,3.12,sbE-emYnHJk
713,sort of a trade deal if that's the case,1658.45,4.32,sbE-emYnHJk
714,why did the talks go on for two years it,1660.07,5.31,sbE-emYnHJk
715,doesn't take two years to say no to,1662.77,5.46,sbE-emYnHJk
716,privatization of the NHS okay thank you,1665.38,7.68,sbE-emYnHJk
717,judge lots and lots of questions to get,1668.23,5.94,sbE-emYnHJk
718,through one to give you the chance to,1673.06,2.61,sbE-emYnHJk
719,move on now because we've had lots of,1674.17,2.64,sbE-emYnHJk
720,questions one or two we're going to make,1675.67,3.33,sbE-emYnHJk
721,rather quicker than the rest I'll come,1676.81,3.96,sbE-emYnHJk
722,to one of those in just a second you can,1679,4.26,sbE-emYnHJk
723,join in this debate of course hashtag,1680.77,7.05,sbE-emYnHJk
724,BBC debate on social media and before we,1683.26,6.12,sbE-emYnHJk
725,return to all of our longer questions we,1687.82,2.58,sbE-emYnHJk
726,got an interesting question here from,1689.38,3.84,sbE-emYnHJk
727,Phil wastin who was written in can't be,1690.4,5.61,sbE-emYnHJk
728,here tonight which has the better track,1693.22,5.88,sbE-emYnHJk
729,record of raising the standards the,1696.01,6.12,sbE-emYnHJk
730,living standards of the poor socialism,1699.1,6.69,sbE-emYnHJk
731,or capitalism Jeremy Corbyn socialism,1702.13,6.48,sbE-emYnHJk
732,carried out in a democratic way in this,1705.79,5.58,sbE-emYnHJk
733,country in Scandinavia and other places,1708.61,5.19,sbE-emYnHJk
734,has raised the living standards of the,1711.37,4.41,sbE-emYnHJk
735,very poorest and it was the post-war,1713.8,4.17,sbE-emYnHJk
736,Labour government that did massively to,1715.78,3.69,sbE-emYnHJk
737,improve the living standards of the,1717.97,3.24,sbE-emYnHJk
738,poorest working class communities in,1719.47,3.96,sbE-emYnHJk
739,this country and our Labour government,1721.21,6.35,sbE-emYnHJk
740,will do the same again and I would say,1723.43,7.11,sbE-emYnHJk
741,it is one nation conservatism which,1727.56,4.81,sbE-emYnHJk
742,understands the vital importance of a,1730.54,4.89,sbE-emYnHJk
743,dynamic market economy as the only way,1732.37,4.95,sbE-emYnHJk
744,in which you can pay for fantastic,1735.43,4.14,sbE-emYnHJk
745,public services and forgiving and for,1737.32,3.33,sbE-emYnHJk
746,looking after the poorest and neediest,1739.57,3.69,sbE-emYnHJk
747,in our society that is the balance and,1740.65,4.65,sbE-emYnHJk
748,symmetry at the heart of what I'm trying,1743.26,4.35,sbE-emYnHJk
749,to achieve with this government and I,1745.3,4.95,sbE-emYnHJk
750,think that to attack capitalism as mr.,1747.61,5.91,sbE-emYnHJk
751,Corbyn and mr. McDonald do is absolutely,1750.25,4.77,sbE-emYnHJk
752,senseless and by the way could take,1753.52,4.08,sbE-emYnHJk
753,continue to attack all free trade is I,1755.02,3.82,sbE-emYnHJk
754,also think Oh,1757.6,4.72,sbE-emYnHJk
755,I think ignorant of the fat do you think,1758.84,5.07,sbE-emYnHJk
756,he wants to destroy capitalism Rio is,1762.32,4.23,sbE-emYnHJk
757,that John McDonald who is the Shadow,1763.91,4.86,sbE-emYnHJk
758,Chancellor and some would say the the,1766.55,5.61,sbE-emYnHJk
759,intellectual driving force behind this,1768.77,6.99,sbE-emYnHJk
760,type of plyo socialism is committed he,1772.16,6.3,sbE-emYnHJk
761,says to fermenting the overthrow of,1775.76,5.28,sbE-emYnHJk
762,capitalism I think that is a is a,1778.46,4.23,sbE-emYnHJk
763,mistake I don't think that's the right,1781.04,3.48,sbE-emYnHJk
764,way forward for our country I believe in,1782.69,3.33,sbE-emYnHJk
765,supporting businesses,1784.52,3.15,sbE-emYnHJk
766,I believe in cutting let's immerse rates,1786.02,4.29,sbE-emYnHJk
767,my god one way you don't leave people,1787.67,3.39,sbE-emYnHJk
768,behind,1790.31,2.49,sbE-emYnHJk
769,you don't ignore the fact that four,1791.06,3,sbE-emYnHJk
770,million of our children living in,1792.8,1.74,sbE-emYnHJk
771,poverty,1794.06,2.01,sbE-emYnHJk
772,you don't ignore the fact that there are,1794.54,3.03,sbE-emYnHJk
773,thousands of people sleeping on the,1796.07,3.09,sbE-emYnHJk
774,streets of this country the fifth,1797.57,3.27,sbE-emYnHJk
775,richest country in the world the,1799.16,4.29,sbE-emYnHJk
776,inequality has got worse 150,1800.84,5.04,sbE-emYnHJk
777,billionaires in Britain more people poor,1803.45,3.12,sbE-emYnHJk
778,than ever,1805.88,2.73,sbE-emYnHJk
779,Jeremy thank you right we could him turn,1806.57,4.98,sbE-emYnHJk
780,on to a broader question the moving on,1808.61,4.05,sbE-emYnHJk
781,so a broader question about the,1811.55,3,sbE-emYnHJk
782,economies are both of the leaders will,1812.66,3.24,sbE-emYnHJk
783,have the chance to talk at greater,1814.55,1.71,sbE-emYnHJk
784,length,1815.9,2.88,sbE-emYnHJk
785,Andrew Brook has our next question,1816.26,5.64,sbE-emYnHJk
786,Andrew Brooke please thank you both you,1818.78,4.29,sbE-emYnHJk
787,say that if you're asked to form a,1821.9,2.67,sbE-emYnHJk
788,government next week you will spend,1823.07,3.9,sbE-emYnHJk
789,spend spend making your plans your,1824.57,3.96,sbE-emYnHJk
790,expenditure plans that is seem like a,1826.97,4.47,sbE-emYnHJk
791,fantasy how are you how are we really,1828.53,5.31,sbE-emYnHJk
792,going to pay for everything that you are,1831.44,4.23,sbE-emYnHJk
793,promising Andrew Brooke thank you very,1833.84,2.64,sbE-emYnHJk
794,much indeed,1835.67,2.58,sbE-emYnHJk
795,spend spend spend he says you're both,1836.48,3.6,sbE-emYnHJk
796,going to do gentlemen he wants to know,1838.25,4.02,sbE-emYnHJk
797,how both of you are going to pay or,1840.08,4.11,sbE-emYnHJk
798,rather how we're gonna pay for your,1842.27,4.17,sbE-emYnHJk
799,plans boys John Andrew thank you very,1844.19,4.35,sbE-emYnHJk
800,much and we will certainly be making,1846.44,4.29,sbE-emYnHJk
801,some big investments in as I say in the,1848.54,4.38,sbE-emYnHJk
802,NHS in putting more police on the,1850.73,4.68,sbE-emYnHJk
803,streets in lifting up our education,1852.92,3.6,sbE-emYnHJk
804,funding for every school in the country,1855.41,2.94,sbE-emYnHJk
805,were to continue with that but what we,1856.52,4.77,sbE-emYnHJk
806,won't do is borrow hugely to fund,1858.35,6.21,sbE-emYnHJk
807,day-to-day investment and that is the,1861.29,5.37,sbE-emYnHJk
808,mistake that the Labour Party would make,1864.56,4.89,sbE-emYnHJk
809,they would rack up our debts they would,1866.66,6.87,sbE-emYnHJk
810,put up spending to 1.2 trillion towards,1869.45,5.55,sbE-emYnHJk
811,your your question what that would mean,1873.53,4.98,sbE-emYnHJk
812,"is a tax burden of 2,400 pounds a per",1875,5.7,sbE-emYnHJk
813,taxpayer and you know that you hear from,1878.51,4.56,sbE-emYnHJk
814,labour sometimes that the burden is I,1880.7,3.96,sbE-emYnHJk
815,think mr. Corbyn said it just now the,1883.07,3.24,sbE-emYnHJk
816,burden is going to fall only on 150,1884.66,4.62,sbE-emYnHJk
817,billionaires or the top 5% actually,1886.31,5.04,sbE-emYnHJk
818,people on as little as twenty thousand,1889.28,2.67,sbE-emYnHJk
819,pounds,1891.35,3.48,sbE-emYnHJk
820,under their plans will be pay 1000,1891.95,5.099,sbE-emYnHJk
821,pounds a year more intact Jeremy Corbyn,1894.83,3.99,sbE-emYnHJk
822,he says the people are not rich will pay,1897.049,3.391,sbE-emYnHJk
823,for your plans we're very clear about,1898.82,4.17,sbE-emYnHJk
824,that and we are the only party that's,1900.44,5.01,sbE-emYnHJk
825,produced a fully costed manifesto with a,1902.99,4.649,sbE-emYnHJk
826,grade book that adds up to every piece,1905.45,4.38,sbE-emYnHJk
827,of expenditure we want the problem with,1907.639,4.951,sbE-emYnHJk
828,this country is we've gone too far down,1909.83,5.099,sbE-emYnHJk
829,the road of free market economics we've,1912.59,5.459,sbE-emYnHJk
830,created too much inequality and if every,1914.929,5.161,sbE-emYnHJk
831,single bit of our manifesto was carried,1918.049,4.62,sbE-emYnHJk
832,out tomorrow we would just about reach,1920.09,4.38,sbE-emYnHJk
833,the level of the public services of,1922.669,4.171,sbE-emYnHJk
834,France or Germany that is how far,1924.47,4.16,sbE-emYnHJk
835,backwards we've gone there has to be,1926.84,4.62,sbE-emYnHJk
836,investment in our schools why are so,1928.63,5.11,sbE-emYnHJk
837,many children in oversized classes why,1931.46,4.26,sbE-emYnHJk
838,are so many children growing up in,1933.74,3.6,sbE-emYnHJk
839,insecure housing because there isn't the,1935.72,3.78,sbE-emYnHJk
840,sufficiency of council housing available,1937.34,3.99,sbE-emYnHJk
